0,0,2279.16552734375, contrastive
0,1,1140.9603271484375, contrastive
0,2,1343.6597900390625, contrastive
0,3,153.37094116210938, contrastive
0,4,-4.789468765258789, ascent
0,4,3.1952199935913086, descent
0,5,-28.814748764038086, ascent
0,5,35.2396354675293, descent
0,6,-14.070940971374512, ascent
0,6,27.614273071289062, descent
0,7,-6.247200012207031, ascent
0,7,24.149154663085938, descent
0,8,-3.70802903175354, ascent
0,8,16.59792709350586, descent
0,9,-3.6159307956695557, ascent
0,9,9.829790115356445, descent
0,10,-5.653841972351074, ascent
0,10,6.647720813751221, descent
0,11,-7.151163101196289, ascent
0,11,4.892398357391357, descent
0,12,-8.934843063354492, ascent
0,12,4.983806610107422, descent
0,13,-10.585182189941406, ascent
0,13,5.925999164581299, descent
0,14,-9.5726957321167, ascent
0,14,5.186936378479004, descent
0,15,-7.469535827636719, ascent
0,15,3.8952062129974365, descent
0,16,-5.945006370544434, ascent
0,16,3.2185328006744385, descent
0,17,-5.360964775085449, ascent
0,17,3.130005359649658, descent
0,18,-5.191437721252441, ascent
0,18,3.217066764831543, descent
0,19,-5.035525321960449, ascent
0,19,3.1740987300872803, descent
0,20,-4.772261619567871, ascent
0,20,2.9638514518737793, descent
0,21,-4.460565090179443, ascent
0,21,2.7135066986083984, descent
0,22,-4.183286666870117, ascent
0,22,2.5297436714172363, descent
0,23,-3.9525372982025146, ascent
0,23,2.4283673763275146, descent
0,24,-3.753723621368408, ascent
0,24,2.373701810836792, descent
0,25,-3.587956428527832, ascent
0,25,2.332092523574829, descent
0,26,-3.4638020992279053, ascent
0,26,2.2826497554779053, descent
0,27,-3.4032466411590576, ascent
0,27,2.218730926513672, descent
0,28,-3.411757707595825, ascent
0,28,2.1492621898651123, descent
0,29,-3.4751415252685547, ascent
0,29,2.085973024368286, descent
0,30,-3.5584187507629395, ascent
0,30,2.0328962802886963, descent
0,31,-3.626715660095215, ascent
0,31,1.9895508289337158, descent
1,0,2004.60400390625, contrastive
1,1,2061.90966796875, contrastive
1,2,1836.473388671875, contrastive
1,3,1477.962890625, contrastive
1,4,-3.480172872543335, ascent
1,4,2.0041351318359375, descent
1,5,-3.511669635772705, ascent
1,5,1.990435004234314, descent
1,6,-3.5214552879333496, ascent
1,6,1.9746439456939697, descent
1,7,-3.5154664516448975, ascent
1,7,1.9527333974838257, descent
1,8,-3.499209403991699, ascent
1,8,1.9222731590270996, descent
1,9,-3.475557327270508, ascent
1,9,1.8839081525802612, descent
1,10,-3.4480903148651123, ascent
1,10,1.8410167694091797, descent
1,11,-3.419867992401123, ascent
1,11,1.7978668212890625, descent
1,12,-3.391328811645508, ascent
1,12,1.7579182386398315, descent
1,13,-3.364274501800537, ascent
1,13,1.722710132598877, descent
1,14,-3.342440605163574, ascent
1,14,1.6916468143463135, descent
1,15,-3.3287062644958496, ascent
1,15,1.6628259420394897, descent
1,16,-3.3223981857299805, ascent
1,16,1.6343021392822266, descent
1,17,-3.320756196975708, ascent
1,17,1.6047635078430176, descent
1,18,-3.3189101219177246, ascent
1,18,1.574032187461853, descent
1,19,-3.3097786903381348, ascent
1,19,1.5424588918685913, descent
1,20,-3.285889148712158, ascent
1,20,1.5106464624404907, descent
1,21,-3.2425127029418945, ascent
1,21,1.4794085025787354, descent
1,22,-3.1792428493499756, ascent
1,22,1.4495328664779663, descent
1,23,-3.099921464920044, ascent
1,23,1.4216276407241821, descent
1,24,-3.012305498123169, ascent
1,24,1.396045446395874, descent
1,25,-2.9263954162597656, ascent
1,25,1.3728309869766235, descent
1,26,-2.852414131164551, ascent
1,26,1.3516533374786377, descent
1,27,-2.799492359161377, ascent
1,27,1.331834077835083, descent
1,28,-2.774186372756958, ascent
1,28,1.3125903606414795, descent
1,29,-2.779499053955078, ascent
1,29,1.2934787273406982, descent
1,30,-2.812962532043457, ascent
1,30,1.274609088897705, descent
1,31,-2.868257761001587, ascent
1,31,1.2565163373947144, descent
2,0,2253.1728515625, contrastive
2,1,1600.6632080078125, contrastive
2,2,1063.422607421875, contrastive
2,3,694.3388671875, contrastive
2,4,-3.3466367721557617, ascent
2,4,1.539897084236145, descent
2,5,-3.2826433181762695, ascent
2,5,1.4480586051940918, descent
2,6,-3.149580717086792, ascent
2,6,1.339134931564331, descent
2,7,-3.0188934803009033, ascent
2,7,1.257590889930725, descent
2,8,-2.941356658935547, ascent
2,8,1.223286509513855, descent
2,9,-2.9343833923339844, ascent
2,9,1.2291258573532104, descent
2,10,-3.000258207321167, ascent
2,10,1.249318242073059, descent
2,11,-3.1208789348602295, ascent
2,11,1.2555514574050903, descent
2,12,-3.268195867538452, ascent
2,12,1.2358654737472534, descent
2,13,-3.4166955947875977, ascent
2,13,1.2001558542251587, descent
2,14,-3.5439047813415527, ascent
2,14,1.1659152507781982, descent
2,15,-3.630892038345337, ascent
2,15,1.1417605876922607, descent
2,16,-3.661266326904297, ascent
2,16,1.1251869201660156, descent
2,17,-3.6333911418914795, ascent
2,17,1.1105966567993164, descent
2,18,-3.5668513774871826, ascent
2,18,1.0962042808532715, descent
2,19,-3.4953114986419678, ascent
2,19,1.08429753780365, descent
2,20,-3.448558807373047, ascent
2,20,1.0762633085250854, descent
2,21,-3.4391543865203857, ascent
2,21,1.0694364309310913, descent
2,22,-3.465426445007324, ascent
2,22,1.0587903261184692, descent
2,23,-3.5198140144348145, ascent
2,23,1.0418802499771118, descent
2,24,-3.591674327850342, ascent
2,24,1.0214710235595703, descent
2,25,-3.6706461906433105, ascent
2,25,1.0032895803451538, descent
2,26,-3.7451372146606445, ascent
