0, 0.008776595744680852
10, 0.04414893617021277
20, 0.04414893617021277
30, 0.04920212765957447
40, 0.04414893617021277
50, 0.04414893617021277
60, 0.08856382978723404
70, 0.09627659574468085
80, 0.09069148936170213
90, 0.1377659574468085
100, 0.19228723404255318
110, 0.27047872340425533
120, 0.3428191489361702
130, 0.37101063829787234
140, 0.40132978723404256
150, 0.4308510638297872
160, 0.45398936170212767
170, 0.4734042553191489
180, 0.49175531914893617
190, 0.5103723404255319
200, 0.5321808510638298
210, 0.5438829787234043
220, 0.5585106382978723
230, 0.5659574468085107
240, 0.5768617021276595
250, 0.5803191489361702
260, 0.5856382978723405
270, 0.5944148936170213
280, 0.5962765957446808
290, 0.598404255319149
300, 0.6023936170212766
310, 0.6077127659574468
320, 0.6079787234042553
330, 0.613563829787234
340, 0.6172872340425531
350, 0.6202127659574468
360, 0.6252659574468085
370, 0.6273936170212766
380, 0.6292553191489362
390, 0.6316489361702128
400, 0.6313829787234042
410, 0.6351063829787233
420, 0.638563829787234
430, 0.6372340425531915
440, 0.638031914893617
450, 0.6388297872340426
460, 0.6406914893617022
470, 0.6446808510638298
480, 0.6425531914893617
490, 0.6468085106382979
500, 0.648936170212766
510, 0.6505319148936171
520, 0.6523936170212766
530, 0.6523936170212766
540, 0.6531914893617021
550, 0.6566489361702128
560, 0.6579787234042553
570, 0.6585106382978724
580, 0.6577127659574468
590, 0.6579787234042553
600, 0.6566489361702128
610, 0.6585106382978724
620, 0.6577127659574468
630, 0.6595744680851063
640, 0.6593085106382979
650, 0.6585106382978724
660, 0.6577127659574468
670, 0.6582446808510638
680, 0.6579787234042553
690, 0.6585106382978724
700, 0.6587765957446808
710, 0.6585106382978724
720, 0.6558510638297872
730, 0.6614361702127659
740, 0.6614361702127659
750, 0.660372340425532
760, 0.6606382978723404
770, 0.6611702127659574
780, 0.6606382978723404
790, 0.6577127659574468
800, 0.6571808510638298
810, 0.6590425531914894
820, 0.6590425531914894
830, 0.6598404255319149
840, 0.660904255319149
850, 0.6611702127659574
860, 0.6619680851063829
870, 0.660904255319149
880, 0.660904255319149
890, 0.6601063829787234
900, 0.6622340425531915
910, 0.6606382978723404
920, 0.660372340425532
930, 0.6587765957446808
940, 0.6625
950, 0.6619680851063829
960, 0.6632978723404256
970, 0.663563829787234
980, 0.660904255319149
990, 0.6627659574468086
1000, 0.6632978723404256
1010, 0.6619680851063829
1020, 0.6614361702127659
1030, 0.6619680851063829
1040, 0.6617021276595745
1050, 0.6617021276595745
1060, 0.6632978723404256
1070, 0.663031914893617
1080, 0.663031914893617
1090, 0.6619680851063829
1100, 0.6622340425531915
1110, 0.6625
1120, 0.660904255319149
1130, 0.6614361702127659
1140, 0.6619680851063829
1150, 0.6617021276595745
1160, 0.6617021276595745
1170, 0.6617021276595745
1180, 0.6622340425531915
1190, 0.6627659574468086
1200, 0.6625
